COMMON_NAME,LATITUDE,LONGITUDE
Black_backed_Woodpecker,40.4910874,-121.4240742
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.488999,-121.425018
Black_backed_Woodpecker,40.5085787,-121.4657879
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.4936983,-121.4780617
Black_backed_Woodpecker,40.4981367,-121.4222717
Black_backed_Woodpecker,40.5342098,-121.5699542
Black_backed_Woodpecker,40.538344,-121.564384
Black_backed_Woodpecker,40.5935899,-121.6057018
Black_backed_Woodpecker,40.459119,-121.4561319
Black_backed_Woodpecker,40.5085787,-121.4657879
Black_backed_Woodpecker,40.5324588,-121.5318775
Black_backed_Woodpecker,40.5324588,-121.5318775
Black_backed_Woodpecker,40.4688902,-121.5184021
Black_backed_Woodpecker,40.7059533,-121.4006639
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.4530866,-121.5077591
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5085787,-121.4657879
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.4918706,-121.4277649
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.5614819,-121.5173936
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.4595087,-121.456604
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.497484,-121.4056206
Black_backed_Woodpecker,40.7059533,-121.4006639
Black_backed_Woodpecker,40.5085787,-121.4657879
Black_backed_Woodpecker,40.7059533,-121.4006639
Black_backed_Woodpecker,40.7059533,-121.4006639
Black_backed_Woodpecker,40.5614819,-121.5173936
Black_backed_Woodpecker,40.6721025,-121.4421415
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.4910874,-121.4240742
Black_backed_Woodpecker,40.6673412,-121.4503839
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5614819,-121.5173936
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.7056279,-122.2833252
Black_backed_Woodpecker,40.4910874,-121.4240742
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5099491,-121.4655733
Black_backed_Woodpecker,40.5614819,-121.5173936
Black_backed_Woodpecker,40.4923928,-121.467247
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.506212,-121.3371277
Black_backed_Woodpecker,40.506212,-121.3371277
Black_backed_Woodpecker,40.5534611,-121.5341949
Black_backed_Woodpecker,40.4530866,-121.5077591
Black_backed_Woodpecker,40.5316108,-121.5663815
Black_backed_Woodpecker,40.532307,-121.358673
Black_backed_Woodpecker,40.534908,-121.56622
Black_backed_Woodpecker,40.534908,-121.56622
Black_backed_Woodpecker,40.511846,-121.459177
